Query ID,Query,Book ID,Title,Author,Words (萬),Status,Tags,Intro,Score (0-3),Comment
q8,"希望作品是
1.背景為現代
有槍砲炸藥之類的比較有代入感，對武俠/奇幻沒興趣，現代但有些微科幻/超能力要素沒關係
2.主角不是從0開始練等
漏漏長的成長過程會讓我想睡，大概是從看完鬥破蒼穹那公式化的遇強敵→隊友幫扛→遇到機運→變強反殺→前往下個城鎮→遇強敵，之後再也不想看這種了
3.主角非中二/死屁孩
不要太嚴重就好，隱殺主角偶爾也會屁孩一下但是是那種大人逗小鬼玩的感覺就不會反感",e752bc88-9cc8-57d7-a9ea-8d2a44ec782c,R.O.D,倉田英之,83.1,連載,"懸疑, 異能, 戰鬥, 冒險, 集英社, 日本輕小說",在東京御台場某個杳無人跡的超高大廈內。從香港造訪的吳姓男子，正準備進行稀有書籍「黑色童話集」的買賣。收購對象是一名金髮英國男性，但在他的身旁，卻還有一位稱為鑒定師，戴著眼鏡的東洋女性……為求安全起見，吳姓男子準備對東洋女性搜身，卻在打開大衣時啞口無言……因為裡面不只有許多暗袋，更塞滿了文庫本，雜誌與運動報紙！,3,作品背景設定在現代東京且包含異能要素，符合用戶對現代背景的偏好。主角已具備強大能力，並非從零開始的公式化練等成長，且性格並非中二或死屁孩，完全契合用戶的三項核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",a064c138-7312-5028-844c-92b0f75c7493,魔劍的愛莉絲貝兒,赤松中學,85.2,完結,"校園, 異能, 戰鬥, 後宮, 妹妹, 電擊文庫, 日本輕小說",現代的日本。被稱之為「異能」的人士潛伏於社會的黑暗角落，彼此間展開超乎尋常的戰鬥。將這些身懷異能的少男少女齊聚一堂，秘密施行隔離教育的高中「居鳳高」。對自己的能力毫不知情的原田靜刃被強迫入學，在那裡，他遇見了就讀魔女班的資優生，黑髮雙馬尾美少女愛莉絲貝兒。兩人在彼此吵嘴中卻也開始並肩作戰，並與「吞食戀慕之心，創造異能武器」的美女妖怪「貘」，三人之間陷入了奇妙的三角關係……,3,本書設定在現代日本，異能者潛伏於社會陰暗面且有秘密隔離教育，且包含非人種族（妖怪），完全符合使用者要求的「都市奇幻」以及「能力者/非人種族隱藏在人類社會中」的核心設定。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",7197b2f5-30f3-5542-90e9-1be40223c3e4,超能力師事務所,譽田哲也,14.4,完結,"異能, 懸疑, 其他文庫, 日本輕小說",銷量破300萬冊《草莓之夜》系列作家，首度挑戰幽默詼諧的人性推理劇！看似無敵的超能力，也難以化解糾結的情感謎團……所以，該解決的是人與人之間的問題吧！犯罪的陰影，比不上人心的幽暗可怕。在架空的東京都，「超能力師」是一種被官方認定的職業，超能力者可以透過日本超能力師協會的檢定考試，成為合法執業的一級或二級超能力師。一級超能力師增山圭太郎，為了讓成長過程中傷痕纍纍的超能力者有個安身立命之處，於是創設了「增山超能力師事務所」，讓各懷絕技的超能力師齊聚一堂，以超能力謀生及幫助人們的同時，也能展現最真實的自己。隨著一件一件委託案順利的解決，超能力師之間的羈絆也逐漸加深……增山為有雙重人格的文乃築起正義的堡壘，但碰上了發火能力特強的悅子，他該怎麼辦呢？阿健和篤志的宅心聲，是否有人願意傾聽？身分證欄為「男性」的俏麗實習生明美，到底喜歡當男還是當女？還有，千萬別小看大嬸級成員朋江的直覺力……透視、遠距離讀心、意念阻擋、瞬間移動、心靈照相、放火、物體媒介感應……請看充滿想像力與power的超能力師，全面真心出擊！,3,使用者尋找的是「都市奇幻」類型，重點在於特殊能力非普及、少數人擁有或隱藏在人類社會中。推薦的《超能力師事務所》設定在架空的東京都，只有少數「超能力者」擁有能力且透過協會認證，完美符合都市奇幻以及少數人擁有異能的核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",56723821-d2bf-527d-816a-e096b3883dca,魔法禁書目錄,鐮池和馬,299.8,完結,"校園, 科幻, 異能, 魔法, 戰鬥, 後宮, 電擊文庫, 日本輕小說",這裡是將「超能力」認知為「一般科學」的反超自然學園都市。一名白衣修女從天而降，來到高中生上條當麻的房間。但那名修女裝扮的少女卻表示，她是從魔法的世界逃到這裡來的。上條對這個自稱是「禁書目錄」的神秘少女的言行相當懷疑，然而真正的「魔法師」，卻在兩人眼前出現──！！－－－－－－－－註：本小說已經完結，歡迎大家繼續關注後續的第二部小說，在本站搜索《新約》(或點擊下面作者名字),3,該作品設定在現代都市，且將「超能力」與「魔法」設定為少數人擁有且與一般大眾隔離的秘密世界，完全符合使用者要求的「都市奇幻」以及「特殊能力/非人元素隱藏在人類社會中」的核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",f07c4efa-c3e3-55f8-8ec3-b9404edf02cc,某科學的超電磁炮,鐮池和馬,71.4,完結,"校園, 科幻, 異能, 魔法, 冒險, 電擊文庫, 日本輕小說",有230萬人口，其中八成人口為學生的「學園都市」，是比其他地區科技更為先進，並從事「超能力開發」的特殊地區。而整座學園都市中僅有七人的等級5超能力者之一御坂美琴，由於她的能力與個性使然，因而被捲入了學園都市中所發生的種種事件……,2,該書屬於都市奇幻/科幻類，且核心設定為特殊能力（超能力），符合用戶對「都市奇幻」與「特殊能力」的基礎需求。然而，用戶明確要求「奇幻元素並不普及」且「隱藏在人類社會中」，而本書的設定是整個「學園都市」都在系統化地開發超能力，能力在該區域內極其普及且被制度化，與用戶追求的「少數人擁有」或「秘密隱藏」的氛圍有所偏差。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",582cdcaa-69d0-5810-85cd-b01d51aea93b,這家咖啡廳大有問題,滴答貝爾,5.5,連載,"戰鬥, 異能, 女性視角, 原生幻想, 華文輕小說",期遭到校園霸凌的神堂雅意外的發現自己體內存在著另一個人。也正因為這個發現，她認識了一位奇怪的咖啡廳店長。在一系列的機緣巧合下，神堂雅成為了這家咖啡廳的員工。可為什麼，這家咖啡廳里一個正常人都沒有？能夠化龍的少女、活了幾千年的九尾狐、被封印了百年的吸血鬼……也正是加入了這家咖啡廳，神堂雅認識了這個世界的另一面。她的人生也因為加入這家咖啡廳，發生了翻天覆地的變化。,3,該書完全符合用戶要求的「都市奇幻」設定：故事發生在現代社會，且奇幻元素（如化龍少女、九尾狐、吸血鬼）隱藏在一般人視線之外的咖啡廳中，主角透過進入該店才發現「世界的另一面」，完美契合「少數人擁有能力」且「非人種族隱藏在人類社會」的核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",14ab1561-6e55-5ffd-911b-1d2b05c36758,七日的喰神,カミツキレイニー,38.4,連載,"歡樂向, 戰鬥, 黑暗, 後宮, 人外, 小學館, 日本輕小說",憎惡神明的男人，他搭檔的少女卻是吃人之神。仲夏的酷暑之中，行蹤不明的少年，其屍體以冰凍的狀態被發現。出於事件的異常性，警察判斷其為「禍津神」的所為……。自古以來這個國家就存在著給人們帶來災害的不祥之神，「禍津神」。而討伐這些禍津神，擁有著特殊力量的人，人們稱他們為「祈禱士」。懷有天才資質，卻捨棄了祈禱士之路的男人•古川七日，和可愛而又殘酷的「喰神」少女拉緹梅利婭。這是人類和禍津神，這樣一對不被允許的異種族搭檔，葬送不祥之諸神的黑暗系幻想故事。,3,該作品設定在現代社會，且奇幻元素（如禍津神、祈禱士）僅限於少數特定人群或隱藏種族，完全符合用戶要求的「都市奇幻」以及「特殊能力者與非人種族隱藏在人類社會中」的核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",aea72352-d22b-5456-8e82-dd4116cd2c82,魔法學園MA,榊一郎,118.8,完結,"校園, 魔法, 冒險, 歡樂向, 後宮, 人外, Fami通文庫, 日本輕小說",男主角羽瀨川拓人表面上是個普通的高中生，其實是隱藏在現在社會下的魔法學院里的魔法師候補生，在某次召喚考試的時候，控制失誤導致召喚出了一個足以破壞世界的強大獸耳少女，並從此被捲入各種混亂事件中去。,3,這本書完全符合使用者要求的「都市奇幻」設定：故事發生在現代社會，且魔法學院與魔法師身分是對一般大眾隱藏的，且包含非人種族（獸耳少女），精準命中使用者對「奇幻元素不普及」、「隱藏在人類社會中」的核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",eea274d0-8034-53eb-b2f8-3f32353f141b,重啟咲良田,河野裕,94.6,完結,"科幻, 校園, 異能, 懸疑, 青春, 戀愛, 角川文庫, 日本輕小說",咲良田，一座看似平凡普通、安詳寧靜的城鎮，實際上城中半數居民都是擁有超能力並受到約束的「能力者」。就讀高中的淺井惠和春埼美空，正是官方嚴密控管的對象，因為淺井與春埼合作的「重啟」指令，能夠讓這世界如同時光倒流般回到三天前，讓一切重新來過。為了讓官方放寬監視而加入服務性社團的淺井和春埼，某天收到了一名少女的委託：「請讓我的貓復活！」於是，兩人為了救助貓咪進行了「重啟」……,3,該書設定在一個表面平凡但實際上隱藏著能力者的城鎮，且能力者受到官方嚴格控管，完全符合使用者要求的「都市奇幻」、「少數人擁有特殊能力」以及「隱藏在人類社會中」的核心需求。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",75e72a29-9f21-52ca-8dd7-952626e771b7,她宣告到：已至毀滅之時,久我悠真,11.0,完結,"懸疑, 犯罪, 異能, 電擊文庫, 日本輕小說",「你已至毀滅之時。」異能犯罪搜查〈零局〉，一個專門管制操控他人心靈的〈篡心者〉的機構。該機構里最年輕的領隊──有著狼耳兜帽這一特徵的世世結嘉，是個將毀滅罪犯視為生存意義的怪女孩。同為〈篡心者〉的她，擁有毀滅惡者的能力，和具備鑒識科學或法醫等專科技能的同伴們，一起狩獵著異能罪犯們。你問我是誰？我只是一個微不足道的人，是這傢伙的助手啦。擁有受神明眷顧的推理能力的世世結嘉，以及她的助手蒼井諒助。這是一部由這兩名異能搜查官進行挑戰的，犯罪心理懸疑小說。,3,該書設定在現代都市，且異能（篡心者）並非普及，而是由專門的秘密機構〈零局〉負責管制與搜查，符合使用者要求的「奇幻元素不普及」、「少部分人擁有特殊能力」以及「隱藏在人類社會中」的都市奇幻類型，且主角擁有狼耳特徵，符合非人種族隱藏在社會中的設定。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",a7037c16-da09-54ab-88b1-a8a83ff18b40,DOG LIVE,藤原健市,27.3,完結,"異能, 戰鬥, 犯罪, 後宮, 妹妹, 集英社, 日本輕小說",〈J能力〉——體驗過絕望的少年少女們所覺醒的特殊能力。絕望所帶來的力量，將得到能力的人引導至更深沉的黑暗中。在表面社會已無立足之地的他們，聚集起來催生了犯罪集團「JUDAS」。與J能力者有關的罪行，警察們均稱之為J犯罪；但這些罪犯大多都未成年，外觀和一般人無異，因此警方在處理方面總是慢半拍。於是警視廳籌組了特殊青少年對策局，向J能力者尋求協助，共同對抗J犯罪。而被挖角的民間協助者，便是「特少對之犬」。「J能力是在絕望到極點的時候，用來拯救自己的力量。可是我們卻擅自使用這種力量，這樣不對吧？」成為特少對之犬的四月朔日咲是這麼想的，不過她依舊在巷弄暗處打擊犯罪。後來咲遇見為了洗刷父親的冤屈而使用能力侵入警視廳的月見里總——希望與絕望交織成的異能戰鬥動作劇就此開幕！！,3,該小說完全符合使用者要求的「都市奇幻」設定：特殊能力（J能力）僅限於少數經歷絕望的人覺醒，且能力者隱藏在一般人類社會中，透過秘密組織或專門對策局在陰影中行動，與使用者描述的「奇幻元素不普及」、「隱藏在人類社會中」的需求高度契合。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",6972147d-4c3d-5683-ba9d-ebbd4eaba5fc,日常生活中的異能戰鬥,望公太,123.2,完結,"異能, 戰鬥, 歡樂向, 後宮, 青梅竹馬, GA文庫, 日本輕小說",包括我在內的文藝社五人，在半年前覺醒了相當不得了的力量。於是我們涉足了波瀾壯闊學園異能戰鬥的世界──才怪！「什麼事都沒發生嘛！」雖然覺醒了異能，但日常還是無可挑剔的和平生活。既沒有打算毀滅世界的組織！也沒有異能戰爭！更沒有勇者與魔王的存在！所以我們身上的超級異能只能像這樣，「黑炎之龍長出鬍子啦！」隨意浪費才能般地使用了。可是不斷憧憬異能戰鬥的我是明白的，真正戰爭的時刻……「啥？你是笨蛋嗎？」拿神技來玩樂的平穩日常。不過光這樣是不會結束的新．異能戰鬥＆戀愛喜劇，開幕！,3,該作品設定在現代都市，僅有少數角色（文藝社成員）擁有特殊異能，且在日常生活中低調存在，完全符合使用者要求的「奇幻元素並不普及」、「少部分人擁有特殊能力」以及「都市奇幻」的世界觀設定。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",c55b6ffa-4f23-5599-9bc6-f8efe7014b74,沒有與世界之暗戰鬥的秘密組織，所以我建立了一個（怒）,黒留ハガネ,12.8,連載,"校園, 異能, 歡樂向, 後宮, 其他文庫, 日本輕小說",佐護杵光於某一天忽然覺醒了超能力，而有一個盯上了他的力量的邪惡組織突如其來地出現──沒這回事。住在隔壁的青梅竹馬其實為驅魔師的子孫──才沒有這回事！神秘美少女轉學到班上──根本沒有這回事！！佐護對這過於和平的日常生活惱羞成怒，決定自己創造一個秘密組織。他找遍全日本，找到一名能幹美女‧鏑木栞作為他的副官，設立了秘密組織「天照」，也成功調度到了資金。待蓮見燈華、高橋翔太等新成員加入後，意圖毀滅世界的魔王終於現身──才怪！此時，佐護靈機一動，想出某個計畫……？由一名最強超能力者所自導自演的搞笑喜劇，就此開幕！！,3,本書設定為現代都市背景，主角擁有稀有的超能力（異能），且故事圍繞著秘密組織與隱藏在日常生活中的特殊能力者展開，完全符合使用者要求的「都市奇幻」以及「少部分人擁有特殊能力並隱藏在人類社會中」的設定。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",2c71b93e-4286-5fea-882d-5f5408069d7b,silentworld,ごぉ,13.2,完結,"科幻, 異能, 校園, 歡樂向, 電擊文庫, 日本輕小說",隨處可見的普通高中生羽鳥健人。他有一個秘密。——自由操縱時間流逝的能力——這就是健人的秘密。健人一直想知道自己使用這種能力的「意義」。就在這時，健人知道了某個「過路魔」的存在。面對這個毫無徵兆地襲擊人們的攔路殺手，健人有一種預感。這個路魔，擁有和自己一樣的能力——。健人像被引誘一樣追捕過路魔，在他面前出現了一個少女。那個少女也擁有和健人一樣的能力——。來自fronwing最新作《ISLAND》創作組合，兩位人氣創作者聯手創作最新小說。自由支配時間的高中生·健人，和擁有比他更多能力的殺人魔……在超越時間流逝的世界中戰鬥有勝機嗎——!?以厚重的世界設定和大量美麗的插畫呈現，令人矚目的科幻小說滿載登場！！,3,推薦書籍符合用戶要求的「都市奇幻」設定：故事發生在現代校園，且特殊能力（操縱時間）僅為少數人擁有且被視為秘密，完全符合用戶希望奇幻元素不普及且隱藏於人類社會的 core intent。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",59b7683d-de7e-544e-94ed-76defa77eb94,（web版）沒有與世界之暗戰鬥的秘密組織，所以我建立了一個（怒）,黒留ハガネ,23.4,連載,"校園, 異能, 歡樂向, 後宮, syosetu, Web輕小說",佐護杵光於某一天忽然覺醒了超能力，而有一個盯上了他的力量的邪惡組織突如其來地出現──沒這回事。住在隔壁的青梅竹馬其實為驅魔師的子孫──才沒有這回事！神秘美少女轉學到班上──根本沒有這回事！！佐護對這過於和平的日常生活惱羞成怒，決定自己創造一個秘密組織。他找遍全日本，找到一名能幹美女‧鏑木栞作為他的副官，設立了秘密組織「天照」，也成功調度到了資金。待蓮見燈華、高橋翔太等新成員加入後，意圖毀滅世界的魔王終於現身──才怪！此時，佐護靈機一動，想出某個計畫……？由一名最強超能力者所自導自演的搞笑喜劇，就此開幕！！,3,該作品屬於典型的都市奇幻設定，包含少數人擁有異能、驅魔師後裔以及隱藏在現代社會中的秘密組織，完全符合使用者要求的「奇幻元素不普及」、「少部分人擁有能力」以及「隱藏在人類社會中」的設定。
q9,"想請各位大大推薦一下這類的輕小說或小說，大陸網文也可以（我就是看了某部大陸網路輕小說才想找一些這類型的故事來看

世界觀再細一點的話
就是那種奇幻元素並不普及於所有人，只有少部份人擁有特殊能力，或是一些非人種族不會輕易在人前現身，隱藏在人類社會中那種都市奇幻類型",e8687faf-b5c2-5cde-a72f-ed23ce1b6c2b,夏日時分的吸血鬼,石川博品,12.1,完結,"青春, 戀愛, 人外, Fami通文庫, 日本輕小說",這是人與吸血鬼一同分享晝夜的世界。山森賴雅是個會去雙親所經營的便利商店幫忙的高中生。每天的黃昏時分，都會有名和自己一樣就讀蓮大附屬高中的少女來購買紅茶，而從冰箱後面確認少女有沒有來買紅茶則成了他每天必做的事情。某一天，他和那名少女──冴原綾萌相遇，並因此得知吸血鬼也和人類過著相同的生活，而少女也只是個普通的高中生。兩人普通地相遇，普通地相戀，但在夜裡對彼此的思念卻讓他們越發煩惱……這是一部點亮夏日夜晚的戀愛故事。,3,用戶的需求是「都市奇幻」，且強調「非人種族隱藏在人類社會中」且「奇幻元素並不普及」。推薦的書籍《夏日時分的吸血鬼》描述吸血鬼與人類共同生活、隱藏身份在高中就讀，完全符合用戶對世界觀的設定要求，且屬於用戶指定的輕小說類型。
q10,"像是果青友少這種的
年份的話最近三到五年為主
背景是校園戀愛喜劇為主
有複數女角讓男主多選一
啊不要開場就有女朋友鎖死的
那種我覺得其他女角只是浪費時間而已",2f8e8e90-c731-52a9-bb44-6c65f089578f,敗北女角太多了！,雨森焚火,95.7,連載,"校園, 歡樂向, 青春, 戀愛, 後宮, 妹妹, 小學館, 日本輕小說",平常擔任班上背景人物的我──溫水和彥，偶然目擊人氣女同學八奈見杏菜被男生甩掉的失戀現場。「他明明說過要娶我當新娘，這不過分嗎？」「那是多久前的事了？」「大概四、五歲吧。」那不算數吧？以此為契機，田徑隊的燒鹽檸檬、文藝社的小鞠知花等洋溢著敗北感的女生接連登場──？「溫水，女生可以分成兩大類。如果不是青梅竹馬，就是狐狸精。」「原來如此，真豪爽的分類法。」……但願這些因為敗北而閃耀的少女們都能幸福。被敗北女角──敗女所環繞的謎樣青春，在此揭幕！,3,該書完全符合使用者的要求：背景為校園戀愛喜劇，具有多位女主角（後宮屬性），且故事設定是以「敗北女角」為核心，開場並沒有鎖死的女朋友，且為近年熱門的新作，與使用者追求的氛圍高度契合。
q10,"像是果青友少這種的
年份的話最近三到五年為主
背景是校園戀愛喜劇為主
有複數女角讓男主多選一
啊不要開場就有女朋友鎖死的
那種我覺得其他女角只是浪費時間而已",55915b7d-d374-5159-86c2-cb70de1c0bc0,我果然不適合戀愛喜劇,oejnd,8.3,連載,"校園, 青春, 戀愛, 歡樂向, 青春日常, 華文輕小說",「應你的要求，我幫你申請了一個社團。」對此毫無印象的林一突然被這樣告知。雖然社團只是一個掛名的空殼，但裡面卻有著真正的美少女。在此之後伴隨著麻煩的青春日常拉下帷幕。這果然是戀愛喜劇吧？只有林一知道這個答案。,3,該推薦書籍在標題上直接致敬了使用者提到的《果青》，且標籤與簡介完全符合「校園」、「青春」、「戀愛喜劇」的要求。劇情設定為社團活動且男主初始單身，符合使用者希望有複數女角選擇且不要開場就鎖定女友的需求。
q10,"像是果青友少這種的
年份的話最近三到五年為主
背景是校園戀愛喜劇為主
有複數女角讓男主多選一
啊不要開場就有女朋友鎖死的
那種我覺得其他女角只是浪費時間而已",4217545f-9fa6-5d00-a824-89cbbc8e708d,有誰規定了現實中不能有戀愛喜劇的？,初鹿野創,69.9,完結,"校園, 青春, 戀愛, 群像, 後宮, 歡樂向, 小學館, 日本輕小說",「想體驗有如戀愛喜劇的現實。」與女主以及好友角色一同度過充實的校園生活，輕小說嗜好者諸君想必都考慮過這種事吧。可惜現實中沒有此類戲劇化的展開。義妹之屬、青梅者流、現役偶像同級生包括神秘學姐甚或同性好友出現的可能性全無。如此這般，只好自己試著打造出理想。反覆分析練習必要事項，把現實染上戀愛喜劇的色彩。第十四回小學館輕小說大賞優秀賞受賞作——希望諸君能夠因此得到優秀的閱讀體驗。,3,推薦書籍完全符合用戶的需求：背景為校園戀愛喜劇，標籤包含「後宮」，且簡介中明確提到義妹、青梅竹馬、偶像、學姐等多位女性角色，符合「複數女角多選一」的要求。此外，故事核心是主角試圖在現實中打造戀愛喜劇，並非開場就已有鎖定女友的情節，與用戶意圖高度匹配。
q10,"像是果青友少這種的
年份的話最近三到五年為主
背景是校園戀愛喜劇為主
有複數女角讓男主多選一
啊不要開場就有女朋友鎖死的
那種我覺得其他女角只是浪費時間而已",36ccfa19-6bea-58ec-9e43-87c085a268d0,好友角色的我怎麼可能大受歡迎？,世界一,26.2,連載,"校園, 歡樂向, 青春, 戀愛, 後宮, 其他文庫, 日本輕小說",我•友木優兒因為天生眼神兇狠，被貼上了不良少年的標籤。除了身為『主角角色』的池春馬以外，沒有人敢靠近我。本應如此――我卻忽然被人告白。「學長，你能不能和我交往呢？」而且，對方還是春馬的妹妹、位居校園金字塔頂端的美少女•池冬華。納悶不解的我問出了冬華向我告白的真正用意，並與她成為了『假戀人』，但她卻不分場合地黏著我！？我們之間的關係在學校中傳開來後，連春馬的青梅竹馬與美女老師也和我產生關聯。我身陷校園戀愛喜劇般的狀況之中，但她們怎麼可能會喜歡我……你問為什麼？因為好友角色的我怎麼可能大受歡迎？,3,該書完全符合使用者的需求：背景為校園戀愛喜劇，具有後宮（複數女角）屬性，且男主雖然與一名角色建立「假戀人」關係，但這種設定通常是為了增加劇情張力而非直接鎖死，符合使用者希望有選擇空間且不希望開場就確定關係的要求。風格上也與《果青》、《友少》這類青春校園輕小說相近。
q10,"像是果青友少這種的
年份的話最近三到五年為主
背景是校園戀愛喜劇為主
有複數女角讓男主多選一
啊不要開場就有女朋友鎖死的
那種我覺得其他女角只是浪費時間而已",954bf998-6058-58dc-afab-64f5120c6d98,那時候曾有好感的女孩們，如今與我同班了,御宮ゆう,15.0,連載,"校園, 青春, 戀愛, 歡樂向, 青梅竹馬, 後宮, 角川文庫, 日本輕小說",與那些「只差一步就交往」的女孩們再度重逢→急速拉近距離！！吉木涼太的生命里，曾與三位女孩瀰漫過「好感氛圍」。日漸疏遠的小學青梅竹馬——二階堂麗美。無話不談的辣妹摯友——柚葉由衣。節奏自由的補習班同伴——花園優佳。如果那時候，能鼓起勇氣告白的話……高一春天，這份執念開始騷動——這四個人，竟被分到了同一個班級！昔日與涼太兩情相悅的她們，在無人的教室里，在放學的約會途中，在夜晚的家中……為了探明他如今的心意而急速拉近距離！！「有涼太在真是太好了」「我喜歡哦，和吉木在一起的時光」「我們還能像以前那樣要好嗎」信賴、愛戀、憧憬——深埋心底的情感，再度變得炙熱!?,3,該書完全符合用戶的所有核心需求：背景為校園戀愛喜劇，具有多名女角（後宮標籤），且男主角在開場時處於單身狀態（與過去好感的女孩們重逢），與用戶要求的「多選一」且「非開場鎖死」完全一致。
q10,"像是果青友少這種的
年份的話最近三到五年為主
背景是校園戀愛喜劇為主
有複數女角讓男主多選一
啊不要開場就有女朋友鎖死的
那種我覺得其他女角只是浪費時間而已",9015c824-aff5-5ced-b010-d311382175fd,別太愛我，孤狼不想開後宮。,凪木エコ,40.6,完結,"校園, 歡樂向, 青春, 戀愛, 後宮, 富士見文庫, 日本輕小說",不以孤獨為恥，痛恨屬於小團體而造成的壓力；獨處的時光是最奢侈的享受──秉持單身至上主義的高中生姬宮春一，原本盡情頌讚著他理想的校園生活。然而，學校里的完美女主角，美咲華梨卻說要幫助他交朋友，還被興趣超合得來的冷酷美人，羽鳥英玲奈纏上──春一哪能容忍單身生活遭到打擾的現況！「一個人很寂寞？要你們多管閑事，混帳！！」因為春一麻煩的個性，他主動一一拆掉旗標，卻不知道為什麼，獲得美少女們事與願違的盛讚，反而更受注目！彆扭孤狼開外掛的青春戀愛喜劇，堂堂揭開序幕！！,3,該書完全符合使用者的核心需求：背景為校園戀愛喜劇，具有後宮設定（複數女角），且男主角開場是崇尚單身主義的孤狼，沒有女朋友鎖死的情況，與使用者要求的風格高度契合。
