Query ID,Query,Book ID,Title,Author,Words (萬),Status,Tags,Intro,Score (0-3),Comment
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",2478dd3d-9c16-5e6a-96d5-8581098a7830,問題兒童都來自異世界?,龍之湖太郎,128.9,完結,"轉生, 奇幻, 鬥智, 遊戲, 戰鬥, 歡樂向, 角川文庫, 日本輕小說",對世界已經厭煩的逆回十六夜收到了一封邀請函。當他看清信中內容寫著：「望你捨棄一切，前來『箱庭』」的瞬間──他來到了完美無缺的異世界！眼前是帶著貓的沉默少女與態度高傲的大小姐，還有召喚他們的罪魁禍首──黑兔。當黑兔正在說明箱庭世界的規則時，十六夜卻突然表示：「來打倒魔王吧！」!?黑兔沒有拜託你做那種事情呀!!三個超級問題兒和黑兔的明天將會前往何方？,3,該書完全符合使用者對「異世界」、「劍與魔法」以及「戰鬥類」的核心需求，劇情圍繞在強大的主角於奇幻世界進行戰鬥與鬥智，與使用者的偏好高度一致。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",94aeb9e5-beeb-55b1-876e-382145f2c852,為美好的世界獻上祝福！,曉なつめ,231.0,完結,"轉生, 奇幻, 歡樂向, 戰鬥, 後宮, 角川文庫, 日本輕小說",喜愛遊戲的家裡蹲少年佐藤和真的人生突然閉幕……原本應該是如此，但是當他醒過來時，眼前出現一名自稱是女神的美少女。「你要不要去異世界？可以帶一樣喜歡的東西過去喔。」「那就選你吧。」轉生到異世界的和真就此展開大冒險……還以為是這樣，真相卻是為了滿足食衣住而努力工作！而且只想安穩度日的他，卻因為帶去的女神接二連三引發各種問題，甚至被魔王軍盯上了！？,2,該書符合使用者要求的「異世界」、「劍與魔法」以及「已完結」等條件。雖然標籤包含「戰鬥」，但其核心基調為「歡樂向/搞笑」，與使用者偏好的戰鬥類風格（如 SAO 或 哥布林殺手）有所差異，因此判定為部分符合。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",43c1d6f4-f5a6-59ee-bd4b-fda5b43df607,聖劍學院的魔劍使,志瑞祐,135.3,完結,"轉生, 校園, 奇幻, 戰鬥, 龍傲天, 後宮, MF文庫J, 日本輕小說",十歲少年竟是魔王轉生!?跨越千年，卻迎來魔術消失的世界——最強魔王轉生為十歲小孩!?與大姊姊們展開校園刀劍奇幻故事！最強的魔王雷歐尼斯為了迎接註定到來的決戰，封印了自身的存在。然而跨越千年時光蘇醒的他，竟然變回了十歲少年的模樣！「為什麼!?」「你怎麼被關在這裡？放心吧，姊姊會保護你的。」雷歐尼斯受到隸屬於〈聖劍學院〉的美少女黎榭莉亞保護，並對劇變的世界感到驚愕。未知的敵人〈虛獸〉、〈第零七戰術都市〉、以武器作為外形的異能之力——〈聖劍〉，儘管這些陌生的詞語讓他相當困惑，他依然進入了〈聖劍學院〉就讀。在魔術消失的未來世界中，由最強魔王與美少女們交織而成、聖劍與魔劍的校園刀劍奇幻故事揭開序幕！,3,該書符合使用者對「異世界/奇幻」、「劍與魔法」以及「戰鬥類」的核心需求。雖然使用者強調希望找已完結的作品，但根據評分指南，需忽略狀態（status）等硬性限制，僅針對語義和類型相關性進行評估，因此該書是一個極佳的匹配。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",5eb2234c-7aad-5452-bb2e-8e5954007ac5,末日時在做什麼？有沒有空？可以來拯救嗎？,枯野瑛,58.5,完結,"奇幻, 戰鬥, 黑暗, 末日, 戀愛, 人外, 角川文庫, 日本輕小說",「人類」遭到非比尋常的「獸」蹂躪而滅亡了。除了獨自從數百年沉眠中蘇醒的青年威廉以外。唯有「聖劍」與使用聖劍的妖精兵能代替「人類」打倒「獸」。戰鬥過後，「聖劍」能再次被他人使用，但用儘力量的妖精兵們卻會殞命。「至少，我也希望自己不用消失，也想讓別人記住。我也想留下羈絆啊。」這是註定赴死的妖精少女們和青年教官共度的，既短暫又燦爛的日子。★以人類滅亡後五百年的世界為舞台，妖精少女與人類青年共同經歷的日子。,3,該作品設定在奇幻世界，包含核心的「聖劍」與戰鬥元素，符合用戶要求的「劍與魔法」以及「戰鬥類」需求。此外，該系列小說已完結，完全滿足用戶希望看到結局、不想被中斷的核心訴求。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",279dba50-d53b-5a79-b8f3-2cecfd59c37e,Slayers！秀逗魔法士,神坂一,119.9,完結,"奇幻, 冒險, 戰鬥, 歡樂向, 富士見文庫, 日本輕小說",史上最平胸、魔法最強、脾氣最暴躁美少女魔導士－－莉娜‧因巴斯，亮麗登場！大家好，我是莉娜‧因巴斯。雖然這麼說未免有自誇之嫌，不過我可是身兼天才魔導士與戰士，天下無敵的美少女。踏上旅途四處漫遊的我，今天依然為了自己的興趣和收入，努力不懈地欺負盜賊。在這趟旅途中，我遇上本領高強的英俊劍士高里‧加布列夫，以及力量遠勝過人類極限的魔法劍士傑路剛帝士‧格雷瓦茲等可疑人物。充滿傳奇性的人物赤法師雷藏也跟著出現，令事態更加撲朔迷離。還有件更奇怪的事－－我搶來的寶物里，好像有一樣東西，暗藏著毀滅世界的秘密……。美少女咒文炸裂的奇想天外、幽默痛快奇幻小說。第一屆奇幻長篇小說大賞准入選得獎作品。,2,用戶明確要求「異世界」故事，且必須包含「劍與魔法」、「戰鬥類」及「已完結」。《秀逗魔法士》雖然完美符合劍與魔法、戰鬥以及已完結的條件，但它屬於傳統的高奇幻（High Fantasy）小說，而非現代定義上的「異世界（Isekai）」類（主角並非從地球轉移或轉生而來），因此缺失了核心的異世界設定，但其餘要素高度吻合。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",9476e959-88a0-54ac-8938-08c5a9ce396b,The ScrowMan ＆ FairyLolipops,物草純平,35.7,完結,"奇幻, 戰鬥, 後宮, 人外, 妹妹, 電擊文庫, 日本輕小說",這是某個雨天的發生的事——被不可思議的幻聽『螺絲的悲鳴』所惱的玖堂卓巳，得到了胸懷野心，欲求改革舊態依然的異世界「妖精鄉」的美麗的「翅族」公主·洛洛特的吻。作為「改革派」的急先鋒過於尖刻的洛洛特，樹敵太多。於是，以與她的接吻為契機，得到操縱奇妙妖精的能力的卓巳也被「保守派」的眾人盯上。強烈而危險，兇惡而調皮的妖精公主，與聽到『螺絲的悲鳴』的少年掀起的，異世界改革系奇幻故事，於此開幕。,2,該書符合使用者對「異世界」與「戰鬥」的需求，且屬於奇幻類作品。然而，使用者強調「劍與魔法是必需的」，而本書的核心設定在於操縱妖精的能力以及異世界改革，而非傳統的劍與魔法冒險，因此在核心需求的精確度上稍有不足。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",0b18523c-0ebf-59cc-8b64-1fad46abef2a,異世界拷問姬,綾里惠史,126.7,完結,"轉生, 奇幻, 戰鬥, 獵奇, 戀愛, 黑暗, MF文庫J, 日本輕小說",★轉生異世界成為黑髮S系美少女的僕人？★用刑具討伐惡魔的最惡最強反英雄傳說！「余之名為『拷問姬』伊莉莎白．雷．法紐，是高傲的狼，也是卑賤的母豬。」瀨名櫂人死後轉生至異世界，出現在他面前的人是絕世美少女伊莉莎白。她自稱「拷問姬」，還命令櫂人以隨從的身分侍奉她──然而櫂人一口回絕。伊莉莎白朝這樣的他丟出兩個選擇，那就是被「拷問」或是當「執事」。櫂人最後只好投降，被迫照顧伊莉莎白的生活起居，還得陪大罪人「拷問姬」完成她的使命──討伐十四階級的惡魔與祂們的契約者……？「噢，沒錯。余會跟狼一樣孤獨，有如母豬悲哀地獨自死去。」,3,該書符合異世界、戰鬥及奇幻設定，包含討伐惡魔的劇情，滿足使用者對「劍與魔法」與「戰鬥類」的核心需求。根據指南，不考慮完結狀態等硬性限制，其類型與主題高度相符。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",e00a37ff-00b8-537c-bfd7-094146acebdd,永遠的艾塞莉婭,三田村半月,20.1,完結,"轉生, 奇幻, 戰鬥, 後宮, 妹妹, 其他文庫, 日本輕小說","一個把現實中的人召喚到異世界的故事。那個異世界的「動力源」是mana,武器是叫EternitySword（永遠神劍）。雖然叫劍，但是可以有劍的形態，也可以有刀的、槍、雙劍形態。這四個形態毫無疑問是對應於4個主角們的。男主角手中的神劍是第四把，叫「求め」，開始的任務就是去解救被異世界人囚禁的義妹。轉自輕之國度",3,推薦書籍完全符合使用者要求的「異世界」、「劍與魔法」以及「戰鬥類」等核心需求。雖然使用者強調希望看到已完結的作品，但根據評分指南，應忽略狀態（status）等硬性約束，僅評估語義與類型的相關性，因此該書是非常理想的匹配。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",f525923c-3267-513c-b8c5-95a2f25e6eee,運用開掛魔術扭轉命運,月夜淚,60.8,完結,"奇幻, 冒險, 異世界, 後宮, syosetu, Web輕小說",男主遊戲高手，被神選去曾改編成遊戲（就是男主玩那款）的異世界，拯救曾經自己經過無數次輪迴仍無法拯救的少女…雖然說是開掛，其實男主轉生之後相當於Lv1，只是經驗豐富，所以不會和某孫子一樣無腦開掛…還是不錯的啦…,3,該書籍完全符合使用者要求的「異世界」設定以及「劍與魔法」的元素，且包含戰鬥與冒險內容，與使用者尋找的類型高度契合。雖然使用者提到希望是已完結作品，但根據評分指南需忽略狀態限制，僅就語義和類型相關性評分。
q2,"不好意思,最近異世界需求大了,很想看異世界的故事不一定要轉生類但劍與魔法是必需的.. 已有蜘蛛子了,目前在找一些已經有結局的異世界小說 原本想看哥布林殺手的但是還沒完結啊.....超不想看到一半被中斷了 至少至少...像刀劍那種完了SAO篇再換ALO的方式我還可以接受 請問還有什麼戰鬥類已完結的異世界小說可以推介呢?",fe614ebf-35a9-5b3a-acd7-296b36708974,金之瞳與鐵之劍,虛淵玄,9.4,完結,"奇幻, 戰鬥, 冒險, 講談社, 日本輕小說",龍與劍，以及令人炫目的魔法世界。為了得到「屠龍者」的稱號，充滿野心的戰士·塔烏，與無欲無求的魔法師·琦亞開始了他們的旅程。結下男人之間深厚羈絆的兩位冒險者，在開始不久的旅途中便遭遇到了——？！虛淵玄執筆，高河弓作畫的華麗繪卷！幻想類輕小說的全新篇章就此展開！,2,該書完全符合使用者要求的「劍與魔法」以及「戰鬥類」元素，且屬於奇幻冒險風格。雖然它是一部純奇幻小說而非典型的「異世界」（轉生或穿越）作品，但滿足了使用者對世界觀設定的核心需求。
